id;target
880a94a62c7b424990ea873bc3a797a9;0
a73ef22e81614e01b00674042a0a9cf2;0
51d20dd7a7ba44c8b4d1d44ee683fe94;1
73a464c9c1194394ada896f8320619d2;0
6d7d1e4e15c247dfa6182b52cf6abd17;0
38dab6e0e24d49e1a5850b65a6232c59;0
cb7ac74f4fce40dc9e57fb651edf9826;0
d3eb6099a3804313b151088c0a75ab71;0
969e54e6d6084f14a40d3f77ca20356d;0
2995662d8d3f45f0b68f2ebf6bcdda01;0
29591e6df1d647cfa394c35728d667ee;0
3d2ece1cb3cd43e9855fc00b7115ffc1;0
710fb92b860944beae0764f0308dbe8f;0
f7e3c71dd49647c5920301564b1f910d;1
07b1d7a8107e4f39bb39998b75e96bac;0
c5fa213e9b6c4a95b0c14aa0a96a6988;0
92acca0e23ed42a0adb6be1b23be35d2;0
55e4e5779d214018b4e2bb16daab50cc;0
2a867e7ca19c4170ac1a95114f66dde1;0
8cc4884c757a41c0990071fa152a08ac;0
d38ecec02d8547c397e1e87d3b81f5fb;0
3cad94b33853492d93abf06c2548e007;0
cbc5033b2972478089daaf7acdf5f1e0;0
bd0ccdd646ad4af4aa5231e51f965b48;0
1d39a5ca75ce4d52b07762099ac0e6a8;0
20e0a32b60b1473287b375d7c458d8d2;0
c86c16b66ba24ba9a7bd78ff488679fd;0
4726e40c82744c078801425669ef1ad1;0
3663a5fefa054fe5bd9a5729ed611552;0
e1954c0dce464fdbae4cba929002ba30;0
5b17f24afe9b4c40b1593281e2e2352c;0
5ba49937b0be4578a39a4a6bd27e04e4;0
dd478e33da864a49b31f1753ec9cf00f;0
846e5abd1ff94b698b6659556609ef76;0
65f7767abcd24e52a6b3f432c0f42893;0
444680b77c8e4aa69d3c759d6fce2d85;0
7059e5004c6f4a4e988138c6ec4725fb;0
d7dd69eb9b114129bd9c6ca507227845;0
d28a8b0e3b5a42718117b2832928fd3e;0
05a05da45a0d405981e178216f6cdcaa;0
3d8faef2df2a41cda1d9795e53dc992c;0
f3377fdfe6ec420d901e1962a7f82395;0
21bab059984f4853a61a20f053db6c01;0
08374e8466444cecbf65ac1e68c551ff;0
219e23f78baa4510883d015151747e55;0
c3ce8298d322433eb8e357ddf60c6621;0
27b31d02b5234178a7ce199d8ffe5a4d;0
73759973ae084eef9ad1fbe85e3ce372;0
c1c1702d80ab458cb9307bd906156886;0
72a05b40d6144834bb303b691c5a8758;0
0dfdba9ea2e3476ca9f00bc1c4efeb8a;0
d744243a17534414a4def65f9873d1e9;0
ec302acdc09a4c808bd54861a5d12f61;1
55d81c2e66f842d4a522da04478df280;0
4097194501c7439982d4bdb0950f94f5;0
0aca20f6e50546ac818ae28154715f3b;0
f2aa984a70e048d79c42da4c358d6c4f;0
00dc40e48f6645f7961e2a85a0ac33e0;0
9a368a2b490b43dc90beb79f475a1027;1
3350b7a1d8894fa287a0674b9fb4e08c;0
c4c18627bb804fea8f0d975289edbd2e;1
7612eb56ab74457abf56e8cac48b8b23;0
2f9da3babbca463483f2acab892893a0;0
374ca2bc9fde4468b85bca342837455c;0
f404b13431de4b8785bdfaac35694a4f;0
2bcb7379590c4317be746982f066e960;0
3937d9b6b7d84d2f86ab84bc5b768557;0
6fd03dc090994ac5b8dcb02d84ed5181;0
b51287d568ea4c9aaa9ed388568b4b87;0
d35ffe6db2d04a02a72ead75592b4c9f;0
c91ad837b88147e686554aa020c7526c;0
f8b1a50efb124153826fda9af8450869;0
409335c321d74943b61c4a099459e927;0
1f26d4015b7348168bf7d1436793c290;0
c15d1feebd764445a3794fed5ff5f5ea;0
00904177b76a4798adf9c5b9d4f7fc8d;0
d5e94712f9c646b8a9b536a7e0b5e4a9;0
37617b3fa6a6474facd02dc5d34585d0;1
b7a74f5f1b2245198dffd0c1fae84ada;1
985d607653894d0a850a611b455945b6;0
a0c0dfecf0354261b6056e6cbc158877;0
91ae02696c5443bcb6065fb1231f3901;0
4523b0925f8f4bb3a8a8583c7790ee22;0
7036d830b27045d682e34998561900c4;0
340913fb9277468a8b10e676c408f906;0
ae9efd1fd9fe4021a710bae0b741924e;1
287214a3974c4f1a8f13125bc8eaddb5;0
f4f078cba94843a79af8042bc787e2d0;0
128d79a486db4db5b36ce1589c6fda9b;0
f181e6a6e8cb4f6cafd3e2c9fcd16904;0
6a07333288a44268bbea87f97a004831;0
2c199a22c1e140b0b53aaf57186e7f7f;0
28d3286cdc9942e986d7d6ebce238deb;0
19c6ec8fc0ae4ec787ec15643047f42e;0
ad8ea0bb1c624cd0999dea7cc71d97ba;0
3f84c7040c4f4013aadae800c6ab4846;0
0574d9ea407349008826bb62cbf20495;0
e048f31305be4304bf51e6de5bbfb2f2;0
0d9665a5cc6747a0b20162f2d65c6b33;0
e0131f184c2642028dcdac9c3d414e1d;0
2839effb97fc49fd94bff1033273c30f;0
bef26b11e24e4d5bb54077b50e417432;0
3bebd66a25284c938cd87d2f2c9a604e;1
df57e6b2a3454cf6996d3b315af78ba0;1
45c94d92083b4ed4aaf83074dd34aea5;0
38765d9f3e8b4005be5c5338e775b49b;1
697f356bb4fe494e90e4b4d80ae9d22b;0
bcfbf3d60c6a4a1fa0bb3796dcae696c;0
f61c25b02c4f4d9ebb2fc43573607e27;0
bbd26d76ba4e47769eb73c8256af0f53;0
62582446cf3743a2a6790f0c86e6a318;0
6b82277ba8444c96afdb5f16850a23d7;0
7ad17f71550745198a5cc7066e1aeda5;0
9d90cde805c04d4abdb13e30fb4f3562;0
52f807b9e2ec4324a12f4c789110ae3c;0
adaed64a25a64fa49b200a835360753d;0
cdf1d66036b94b409c3d6069c3180a03;0
983ffde5d9284ec7974a27aee36fc76e;0
6c0a49f4f22b43f5855cc1f72adbce31;0
d91c01e5a5ac4c218902b047ed9f1c47;0
12fe058441564bd3997d64cbd3f59ac1;0
25a3ddb768b44d6f822d5e919cfe196f;0
15217f9cc4ce4d3dac15db0d87a34ecb;0
ab899805fe1745cf9be67119dc938dfe;0
47f67a7684a94921ab7b6e6077665054;0
12c84986ece0415bb6d41e414e142096;0
73cb6c4e973e45da8633352c25ac03b7;1
a5d2a7b6348941c49a12c75fde712445;0
016ff00b6d5e4b0e84e9c528e1643c95;0
b443f4497d3b4b6ebcf4fde2ee921c1d;0
109fb377c95c4e88b8176d6cf720cf28;1
e738e892f8b14dcaacc14adcdf648cf1;0
7ee664aae1b94793be5887e671bf880a;0
d37e2901a2494afb9d3757b4cdd9b165;0
0744dc5924d441fd869f4163e610d801;0
c540a37d01a24d818494e524c637055e;0
884e66cd63f548b19447845e68c8b411;1
3fc59209fcb04a8ba344aaa0bfe9c7fd;0
868c527f81c345c7bd3a343ba27560ee;0
d855ef040c8b4052bf94117c12ef5a02;0
415745f29fbe411dba4eca682b185d82;0
5e3c500af70d4ea9876adee435b021a0;0
07e5a766106948ba8739cd2bbb7cff03;1
e762cf6c1c79492ebbbd6ea75dd1e28c;0
cee35d33a1b24b5485f1b39828e97358;0
40c52f1395ca4ff3915152824f634805;0
d020ecfd43cb429ea11f425fbd8bed74;0
090e016f1e774d918c2bf48b26abf2d7;0
4400ba2c7de94635a0cc6c2ebcd6f381;0
78d2d26ae1614500b744dcbd8ebe53f8;0
a227ed93b7c948f99102434ff3f97906;0
e1e6e8cda3484dcd99f4eee59404a1a5;0
381d79fc053649539a41a46bbfe09c04;0
e76e186d91c041039ee45b88e123c865;0
ce5bfcf6565146ca8b963c06ed1510c9;1
4f5dc649ba324c5f8d4f4c02c87e8d42;0
603377b98474401ab5765e047c32adb9;0
26ce18665a0343069cc5c249304f3a5d;0
74fe35bf122544dabb187eca99b0cd9d;1
7a3434f84dce4a7e8086193bb481f809;0
54a1d45108c941dc86240a3d520e99da;0
afbdd42587ec42f8bc56a46e22affdd5;0
572df575e64b4c509acb44f1dfcc5dd5;0
69db7a9433ad427d8e6a07ac49caa220;0
15529aea82854d2d84a1de8db135a396;0
dd9ef87aeb484d48b23b58ef359fa378;0
70ab18effdd4489faa51b0112d5684b2;0
aa811f3671ae4604ae1e67d8588b8d38;0
b7b491efe9e440a0a79d92d1df2bd678;0
9fcaca37291b49e8afbf063bae622400;1
1e79c51a5501461f9f8f5d610ef1f302;0
62bf63163c5b4085b7cd20b6eb5540a2;1
47e174f4b4d74d5e881c5eb1a963b286;0
d6e7886bb0e44006970616de4201a7bc;1
68d90d96cd074e71ad58ae32b2b3bab2;0
3d0640d7d235491090cbca49def345be;1
77cdbf0f86004024b1d6472e1271a4d6;0
7b63100bffd94c19977e9168ceda277f;0
bb1b50a74c894a40adcf307bd11f35fe;0
dc919a73eee544b89238d6e29cd46778;0
0e6695f49e3f45aa92a10b5dce98cec4;0
3ed6e4032c884e209c44ec59664e3f67;0
e34267158a2c4a7eabbd7daa1c6b0ec8;0
46e0690ebd314c44828851aeecec3201;0
f85522ced1c14de98f5275d9f83872da;1
ce79744a942d4075a17439917875f6e9;1
37ab3fbadc924b1c9b4bd78a1bff7f3e;0
2e5579294f524190bf47601e63a34125;0
2b3db6f8596640d1bce216209703a476;1
326971a52601403aaa23c36b783e2124;0
31f68db307a84a989433704f21d3ee0d;0
fc7a7fdab12a44df8f5b5e2b34e29a0d;0
beb919a6127c4a8dbbac529feec497d4;1
8c5ebfc29f3242b1aeae77a3e52f5812;0
0475316b01114ad9b62693b20f165019;0
d406a7a14f3d489ea86cc282f5582374;1
1b513ec22d414c5f85ba47a1bc93170a;0
a0be45c86ee04e29a7be6d8629a02ba6;0
05aebcbe819944e0bf95b1f0a5af47f0;0
a62a556df72243c58a9c476457566725;0
9485928eef394a54a1cc689e6b74db64;0
2f63c74f08754e09911ddc65f8b9c7d1;0
34a34e99038b4bdc8a279b5e425dd468;0
1a78c124997b4d75a03ed36171479e5d;0
4c0345f8b7354459be021ab9e4bf665f;1
5e4182bbed0941d59f9c18519c019dc6;0
3470af0818e446548358b44325a06183;0
ff9e4d46820d4b2ea8aea93567cdedb1;1
5da131271eb1476896e167a3dc986bda;0
d16ea5e1ffd04920a0e6553e937dce38;1
974d5b586aa742f38b0bbb6a799326ac;0
a4b218ef810148acbaf8070dee1d5d95;1
12049369dc15428782c176d12753858f;0
366ed5e5f73f4a95aedd16fdcdabc0a1;1
54cf0677cd1445abb5a25863e64e7073;0
9a8d62008daf45b9bb9fac95f850ce61;0
9fd5c736486c4c8d9b3ab7b7add9bd6f;0
0433fc3ef19a4369a6f134e38b609c42;0
5366452da4864317969bd92b23e3cc3d;1
22d3b816fe9b41bc92bf61d9f2cc1e47;1
4aa423f02a8a475b9c43d8f1a431fbfd;0
a6beb07f10eb459db46263a5673c95f5;1
5b70af57fb934296b96636914d9be0b7;0
0106cd5298cb41ee9bcec593c855c016;0
f6a2cd737e5745a2aa729d9488bf5244;1
430834964fe0450587c8b0be794b040f;0
ac8ce1eef37149b6a4303ffd039e8ddf;1
85b4058c4ba34f958936fef0e956770c;0
9a53fb6cea204a8d8c2e274addec728e;1
f6d5aaca285147aeb7f02ea4d6667c69;0
06738b6446034cd988981f924aae5f57;0
611f6fc3d0c4475ba92e25c232c083ae;0
7d75d414bff04902b5b29bb5e8b737e2;0
5872c288a31a44799a86285b791b7d4c;0
d3a62eb8b2654fbba86c302ee4e40d6b;1
f7b4daf97ff640bda67ccea17bb2485c;0
28b81e257e4b45cfa1eec07fbb918fdc;0
2149cd8b10454c9da58c3f299b2c9494;0
574fbe43ebe644828dc0f991eee9c4a6;0
30b7d0c337b349839fd2ced68cb5fbbb;0
b2578b0be9714d009d52902e2a383f30;0
2f7177dadb184f41957776ff5cc45fa9;0
76674ab1c1d446cba5ad9311b5d60ba6;0
c2734612427b4c9dbb9aee03d39f2e8b;1
94c7e4cd4f5e46619a0190790414ede4;0
1ed67f477a1e493aa88d773262e6517f;0
429a2160cf51496694a80dcc3e1d291d;1
638c6719c075434ea06688e31ab1e2e4;0
7743c4b82e0d49d2a2ebf79804eef307;0
06c00b1adc014eda9303f3462bc667c9;1
3bf19f589b9d4ec594fc4aa613818651;0
ddd2a08ff8154b83b48e955f704301df;0
a81d3ef8d8b54a04a59e5adacfa2742c;0
c676937bd7a64aafa7d84be5acc00f6f;0
2e1d25c50e7b4b89bf4fe0ae60255cd6;0
02c9f92e340b41238647fb682a1a7d85;0
95dbd7069ee943419a9de10c5c00846d;0
85ca4a3619e84fb3aba2eb28e3b9e453;0
2f25fd31c27449479e72a0e59cdbfbcd;0
73c39cd6c8044040b4dd16271c55cf53;1
b14d5a6568fc477cad6ef3ee61fd387f;0
bacf80aa6b2f46ad9ac08265fbd239a9;1
a756908c56b84c309f538c229b2e8b78;0
995b19f805204224a1f8e487c9f0a192;0
a7228c5eb902426393364343bd41fb8e;1
1356211e998f41e49be7bd4c30a68826;0
a810e3ce80a348ad8c1afdd1c989f3b2;0
5396b42070b14f94a81072ab4f225f22;1
0470f84c60bb4b5eb2563bbc210c954b;0
b9e1535808b34f55ac72c21093a4143a;0
fc0c73ffde3345d785a63d814fd4a3f8;0
9f8a828f8f514c058564cc1bdc1b6fd6;0
9631cef710154a27ac975c11bd2503d2;1
32d32ed0c49240589158a2ea67ac0d4e;0
e78d7ffdaec84d12a6cde3ccce69bd4d;0
e33ef8e4d7604e60b7e2a91f357b2a7c;0
fb7b652643a740ad89b76b4608625056;0
2c278f42bfc44e36b30f4db0cf45eac4;0
a936ae6fcdde440d932a6cb9c1b706ae;0
1e675ccb3d3a46e381293b84ad611fd7;0
2d48fb50b40a4f7ab6ea83147de8a6c0;0
e8b2a79425a040678bd33037706ad263;0
806f7a1d8399494588a34ddb41f38e08;0
41ef2e573b3b430781a227576932c971;1
1e684d7803e8448bad645d5e4f83f5b5;0
874edc5e6e27415ea01643cdd2d17f7f;0
515bb03641f149008dd38bfc3234a679;1
fc4734d7c071484b8aa604054503e4cf;0
5c024880c0af48c8b86ffb885234c647;0
2af580ea9337422bbc0d4dbe13956e51;0
444cbc8a68c647aa90cafb725e0f97a3;1
8a963f2689c048daa25978f0cd456e54;0
84ea7d3b97bc44449e387d0b63dc5854;0
7e32827e6a08427fa02623595bb96487;0
3112f52a3ce8497792d56ea0fcae85e8;1
c530393831f84827b00205d5515c531b;0
7c38f451b058448587dea3c1211eeff5;1
88db352d40ea4da5bdab4ef9f61468d9;1
90c6140769204ab19d496d3827988492;0
5f032373b0474342ae6bca9be803f8df;0
2ac517cf93ef4d818cfc6c261882cd90;0
c05e5a6621b44c3191e625c05c3f6004;0
43b7734500804dd68a5d85157a7587eb;1
10de5db7a91741498f76434ee52da7df;1
4f943dd7e2234656863bd31dfebb5afe;0
5af0c0aa34e7467a820e0063f3af5c23;0
30bdea6ef13a4d27a48c5d37416b7d24;1
2d9a0b2ee9d648e49c121e55c1457b8b;1
29e6ccdab390420da176af947f7e8ccc;0
5bb11b28d9da478e89fefa835b72470e;0
61ceb47063ac4f5b81065ef9c8d420c7;0
899f7ec684714851b420c434c8bd70fa;1
a2f3297c23b34a34ae93bcc758e3bbdd;0
64065c6fcb724c72a0b10aea98876b48;0
bcbfb9a2d6cd4eb7b8b6dd4e42fca1dd;1
bfa0bdcfd7f3465c8b8a904c5da54f53;0
03cc041da81b4562b7170386ea4b31e5;0
ea16b6b43d4747a9bba9389f817db43b;0
561423626f5c4da3a37df796560b0d1a;0
9ee7219d44494cb0a841047607dd3faa;0
434bf073cd9f4bf3b2484bb875c256b0;0
db373ce289b64bd5996b6cff705fb94b;0
939d830085c54e8ba70dcfbabec587bd;0
c01f51281a554be9a824ffd7822ea91d;0
6806fc55c4fd4e439e5b5f1ef03e6dcc;1
3786dba8044a4c6b9c811d05f78de6bf;0
f8d4a7fe6b8e484e9b7b843632de7ec2;0
3468cd83245749ad85b91db75ff8bc63;1
7fbb104f91494f5d9b59afeca5b00bf9;0
887a9b62c9314adc8ed4a10123b11687;0
99a4b5f291454f19a27804f8554ddb8c;0
bcd2286b283b4fc4a144b0590a3d7d56;1
ef4fb06899ff4a8c81e67bf3f40a22b9;0
c418042c764842b68e8f3e7da8b110af;0
a473e496a09c48a1bffc0d0112d6f130;0
5e41759439cf4ac59d8ed5418867fa97;0
79ee1d543b124fffb258760846c3845e;0
06e295b96c184d74ae03db032cc9a4fe;0
584ed26d2a724c379af7a45a4e65cafa;1
0f0d91be158742ccb4f3f413182577e1;0
b8b181c6188e49eab34fee5a3509c7e0;0
4cb37aa29cb7493db5bb6f0c706b80af;0
d51fcf28f0474858a7447e8494e995d5;0
8f765c05cefe49959e881983ad8ff4fd;0
62b272fed153468399a2071ba004e11c;0
e281bec3e8ae4f8295f1de0f10b44d34;0
9e42ee9444c945f7b8c5d4edc9b90f65;0
929e48811d7640d8b202456ea23dee31;0
2bd12737d8464a74a31abadaa29c10d9;0
1a2fe2ae5c5d4757960940e880c53b4e;0
d0a283d970f148d6ac56e4ba62c7de8b;0
22620bfe807c4081ba1ca21e691a663e;0
70b4fd71d9c54ba5a89d584f6e27b3cf;0
5f341f97f5e04803a2c19433491e306e;0
ae5c1b7a5dc14bc3a3f1eb6b0ae32a05;0
697b8b24ddf945848e0849c54541d237;0
74efd37351b44ec68924809425bcbabf;0
6f2a69aaccf646c7ab4deb516b2a687e;0
38d192068f4247d48643b89fd699356d;0
f94834dc6e8b4a70a3fd100eb5ecdec1;1
2ca260f7117f4bd9b1b59c7c484f0c4c;1
56d40f81b20547a6bbb5b0ab77abbf6b;0
2e3e07859a074f578b935697e00243b7;0
94ccc53c966f4d14bb856ceb54e0a2db;0
e5eb98df246b4ba88b08157f41ef832b;1
3790341a6230499489a5628bd326855e;0
775fd8546840462b8da4f47ec396288b;0
6f46f4ca83714c2799563bdf7721b954;0
3ac9c5c07c0a4811bc6a3bf0ec18d5a8;1
87ad7eb1260444e6925f92d14ad93054;0
722aeebe0a65460f8c0fd7637a1f465f;1
370f8f15cbf24c9f872cf302ebb70cec;0
57bb1de86ce446a3838c13cc07af9354;0
9f0681e00367458eb3fce3a02ead3dbe;0
e9f29d4b6ec6452996a20af5a1a98ea3;0
1788f3e64ac34e8eaede8630951cf2aa;1
2476d32dfa084745bbcb5a4487316b87;0
16c962cef4614320895a3ebb44dc7a18;0
c488b8a7d6c04314abd295a8b1400b5b;0
ab95149cd4af45a088e0221e7d998667;0
0a7d41bfa4794a3b9407b6e3ef99bde5;0
9bbc812e57544f83b1652cbbd6ceca8b;0
a9bc9d862ccf494a95529b341ab01669;0
e6de52241a8d4d2898fd39e288a1e713;0
be5e6720f12e4d719a05959af9949fff;0
8d4ff82cd58042fb99af382d7e8a6d2c;0
b980892d90c540db9f5e4a13d68f4139;0
e98e9dd68ab1446da5ddba59450cca20;1
1fe3106008f84e50a77f08daa97f0a87;0
0d8706b5e0b847d5b334b5d05c6b1123;0
ba94a2c2909646a682640ef707fcc7bb;0
d3dbb2d4c0764dfd91c959cd385e223d;0
a3f5555b574a4ae59602cff7b92ed70a;0
700b6abcf7a848d09f248d337670494c;0
2e36bdc1c68a48b19e15ff7cc0c21c92;0
6a1df6ebeb1d455984be61ea06fa8f62;0
6be4db9043074ffdb8cbb6e695aa665b;0
a91404751c2e4c6baeb4bca0a20bb2da;0
336502ea26784f10a28e3dbf90060993;0
653c4c4921464401b137114315d5bf24;0
ed0381f9689843eaad5ec0905716120d;0
00ed984a1a474be9968f59c8a9777ba1;0
1b26529319184fc6acee681f18d369ea;0
d4759ff180d746d881a4dff7ae3e4926;0
18206300df6a42b5bf3953781836109c;1
3c44185ee0b94b0dbd9a754df2e7af1b;0
8b90415d38ef4f77b66c3fd1d935b1f3;0
3353fbd1ae10496aa8d8f5ed1a15ecc0;1
43dfdfd9137c4725b8da6bc90545244c;0
97f9632e5b1643dcafcc3ff290084f80;0
17448b2bb906478cadf9b25b0d1ef2ed;0
21f683323e3047748cdc60f822b1dd57;0
9a10a74963194c04b86e731b77802203;0
00f67094108c4b1981bb5f83931da5e2;0
46af3e228ffa46bf8a0f9b5e89eb3e70;0
e1a9a407478b4cd4a9b5f0563dcc5825;0
89da1b1983c14e47af4b4e93e536b45e;0
4f3e36784f20425097efa61bbc6e15da;0
e3f06ec2b2894059aecca2a63f1bef7d;1
ee57357b74ee419d9c5ebd258172762b;0
9ab87bcc18364e8dac0ea27a48aa979c;0
81ee8b800f8d4d05bc1d457a52c182ce;1
ebcdb6196960459a9f9a4e52bea2ae7d;0
5c5e66d9493d45a0a40916b6700ec715;0
d14292d31bfa4fc8b62e66f3307860be;0
a20aeeef2ab44130b334d3934ccee92d;0
614d072315c34b9b88c45334d5086a0a;0
8e4de186ffe04169af7253d01a93889c;0
952de26dd1bf486e955b190ed463c98e;0
402c9daac5a44d6ba70b3622bfe65c5b;0
d5ea7e98375a455ba2386ba6977e7b81;0
6b7d40f9e9b543318b0d5d89bf951f65;0
52cf18c32a0e429ea3b2849e97a0b6f7;0
7e0d8278a98b4a0b890c6dbef424bcc8;0
04294d6397e840e3a7f3d0e86d47b518;0
cc836ae057b44baaab74d1725db1aeb4;0
10ce26b1ec3b493a8e7eabb42b6e918b;0
3d0dfaa3d3414d96834da2066f7dc45a;0
0db5eb4214ef466194062c5183a98e00;0
7861e3e31e9247e989d975bcc1a2251f;0
990097d5a7e74b4cb6d158313ff651b5;0
2fad1fb21eaf448d971be633e37c2c63;0
1f84d464217e46b6b59a588913a99547;1
24000ebcfed54cfdbfecdf767135c5cc;0
9d719f03d1a0415bbccfc5aa5c13ef81;0
45ffcbae15454d63befd33242b408f3b;1
47957d6ea48b47d8854db2d998446dcd;0
48065da1f152427e81590a6efd0e8069;0
33e8d516649d4ba8be72de1ed8f4c898;1
4e3e28c3c8ae4c4d9bf88b4af424d6f3;0
faef89853cf74c60821cedafcd0af1a7;0
96291372d3474a918552f56b6a9f7dfc;0
de9dc7a2e7d447fba269fb69a317452d;0
efe42639caf14df98323f0322b152f4e;0
f49d9fcb87a64765b4b86f7e1977758d;0
d0f5361f0e6f4123ba65b7b44be1c1d9;0
a2a5e89cbc7d4acc9957ac694a0ce2f4;0
abeb12e7e8db4ce4a40cf39e4d8300d5;0
2a70ca9abc124368b136f803fb1ff9cb;0
026ad9bdadbb4fdbb2edf9e7a128399b;0
5548cd30abc44f6c9fd328d43e39870e;0
97ce3e6c9b774805aef1ed5bd31db0b4;0
4e8f673fe75d447caf77caa2d86e233f;0
1213d38aa6304e999c75093300ddce71;0
c44e8fe4f0e6470aaa9a5ee6879f45f9;0
82fe6cf5901f4131ae77875e3ae65d8b;0
ad281fad80ac4151b3e3d2627b6fbf9f;0
44f98e1f28d94e00b7c2067102582e57;0
c46e2e94caff4e12830be946e285e4a6;0
588854bf0d3a41d59fbed445147d6ab8;0
8d913fc94b1c4a2c829ea026815e5811;0
98c9d6097bfb408fbcc77dbc41872dcb;0
fa6683537c034a049f3c9809d266fd96;0
be9593349b2c4945a5336214851c8f84;0
d62b94d246ec4ca5bf7ea39bec9dc1f7;0
a0ebc59cc7f54901865d98921c39ec71;0
6175a2f4dbba430aabb39127ac262265;0
1623de0f975c428c9764fdf9bef9bad7;0
d1b191cf71774439891b83022286cf21;0
c5660a27eb974a7da660ee6c7c881645;0
f31bafc5d6694091a9a356e135870e9c;0
de6e4989db1f405bb41ffb389bba161f;0
a1cf616c79f7413eb49407d73fa1f748;0
d7b6ac8b3682435da23a8459820c994a;0
dbc5e81a4aa34b57bc9adc086f153280;0
541058dc9bc74450aa3a4e9e945ae32c;0
acbb22ccd7084caf942847eb56b4686f;0
13a384c23f2b43ebb057cfb4a8c2136e;0
cdf1e3342e814e33ae3a6a3d8b9546ed;0
3e8b8e94e8c04210865ce1ab78475a52;0
8687ea42af2b472badea6dbf9c4af005;0
6cc57bd3c8e549909004a0dfd1e4115b;0
70365af996424e3480d3c76d58521324;0
846fcf542daf4a408d1c3f1ceb9b795e;0
a790e04b00f343c587e39f277e77fac6;0
af0910dfabec4f34baf4b4cbb12893c7;0
8b1661dc2b4941d1a13ddd7f8ee6b37e;1
1541608edcb64fcf8e28b02eaa5c5a21;0
7342f0ac79e3479594934c8e3d4fe965;1
25c86f38702b47b98dbee34de7b22bd3;0
4c289b98b4514e10bb1f5000894b9381;0
b08ccf4ddb1b4916809b10b98da40240;0
d9d8b714d8924bd092b1e5fcf8551b3b;0
775e77546f8b49b089a291548c90d881;0
d2c9d564bc814c498e3451e46950dde0;0
60b483f2db5745b8bdc29d54e61daac8;0
1544f9934f92460ea89fcb2fa6ed829c;0
073aecbb65694be2be2fa9bde79ee90e;0
35eb8ac5b41a4adfa99f30fe65f2725f;0
118b2062079c4ff0b1e1c6b39c617d13;0
ca00d1b252b945e7a9657162e6261496;0
c6213fc8dee6422aafbdd380195860da;0
290cc15162bd414c9f8ec7c1a25d71fa;0
9cca5589398c4f8c983e9b105ba2d17c;0
107167b73c4c4284b91ffd64d9e0b8ef;1
aa27a742cb074b5eb51807a78510bf0c;1
a1cae245905d4e2da081f7058b0d3689;0
d4f4083e564d4eda8ae16a6cd7ead31a;0
4a1465d59307483da00657e2ab28e461;0
9620ad471f4a4584a420cbf253efc784;0
219ea903ae7a419d8c2a1d936f1aa3e3;0
e055adaca77f4d1396ca5924557eef7c;0
c5bf1f4a2c7e4228a3831a4136e2f1ed;0
3b2c9de8597840489d5380a8f0f547c6;1
a41c0a4d78c646b499d1d8ff41ca76bf;0
7c8ec88d914d43a89cfcec242e3a0f8d;0
27bdd6e97f8c4f8c8b626e255f2434d5;0
2cb544aecb30435a94eafb12fa9e0b57;0
bda39732176d44e2a3c72eb2311fcbe7;1
b54aa15a31a8477384015088f5ddbdc9;0
adda12e390e84810a55c25478bf66fce;0
e9b71691e6684c15889964b00532b624;0
9fa3e5e06fdd4969b2c71bb6ad106f59;1
4f5300eaade4437a839d13f4903925aa;0
ecc8738cb4e140668a1f69afb02b410c;1
54e6eb9f1626468bb60ebd2f741d36f1;1
ff888140bf0a4a9f992fcc813d1f3c59;0
6d9dbdc435f141faa67f5cb195a3b379;0
848fea3a8c1f44118b1e0619472d5223;0
825f8c2f09eb4f76a3d8da1f480a3b1c;0
56f1b7dfd02948ebaa77b30b1746bee9;0
49643fa76ae740b587c24b96f8488de0;0
23b44df8b09a4f2c9312a3ee72801981;0
6f5a9038c63646c394ba647d2b3a5b2a;0
8e3ab22b3323401eb7e81fc4b439861a;0
4dc3f2b7a3d046cfa3f1ef0627fa7dfc;0
8c4eeddccaf74d68b69e84963c0e030b;0
96db7de39b524145b4cbfd3d884b605c;0
873ac126782c41438757dacf47454ecc;0
b555778bb79848ce90ffcad1bef755ef;0
ca061242939f46f0be8dc7ef54e8287e;0
cbd6cd7c9e4f44ec9fc122172165120e;0
c002e75487d641a48cd0c370f3f36d1f;0
adde93a27d64406092b9e7f3157bec0a;0
0f6b56b0a135415487d2cd6b2e18e3af;0
ee89c1bd9d8944cbb1fe203b43a25141;0
4f53b6f0d28f4d659cea27430abf1368;1
bc2cd8cf2f994a159de30a0a650bc433;0
4928ccd8375e4080807fe5195de533c5;0
bf785913732446c4a643eafc9946f1fc;0
3ab65f99c97242e5abd8d6e286d3ac07;0
84e25ac91cb64868a7d5d86bd00549a8;0
defc8b44a3534819a656d44aa72bc424;0
399215a48ff144d495af41407ce793ed;0
9fcbd4cd32614eb99ae19751bda1ca33;0
08c0889e76014c1188aa5b4c412419c9;0
0a0cba4ff5a647799c8a94f4a9e8b961;0
e9671f2b479b4772891f0cffecfc1b8c;0
5c7e9408b4b94b759ed2fd9b2e04f8c2;1
806a5b9db0c44d37ade0b70f2ecb422f;0
9de403267dfc451e87959898cde72b27;0
151048dc316b4f389b3799fa5340d930;0
9b1086eae5c44a25bd57071e93d643e8;0
03813035c6ca438fa8f625e83ae5d9b3;1
ec970522e90c4a9192ff1a495e51f4b4;0
9337a61bd71f4419a445b7a4d6c02a23;0
5b7c5c0a2a2545b9a59771c3f949850e;0
